time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
9.28,-0.6706,-0.4477,-1.101,1.365
9.3,0.3018,-0.4757,-2.3374,2.404
9.32,2.0955,-0.7177,-2.816,3.583
9.34,2.6387,-0.7038,-2.4054,3.639
9.36,1.208,-0.0351,-1.2775,1.759
9.38,0.6873,0.1237,0.1846,0.722
9.4,0.593,-0.3288,1.0072,1.214
9.42,1.0973,-0.8027,0.6193,1.494
9.44,2.0505,-0.9593,-0.1256,2.267
9.46,3.3196,-1.2503,-0.5335,3.587
9.48,4.5411,-0.973,-0.3572,4.658
9.5,3.25,-0.3715,-0.3349,3.288
9.52,0.8251,0.1202,0.2917,0.883
9.54,-1.0902,0.6469,0.9365,1.576
9.56,-1.8322,0.3541,1.1952,2.216
9.58,-1.3394,-0.2821,0.1441,1.376
9.6,-0.2598,-0.617,-0.7654,1.017
9.62,0.6157,-0.4641,-1.3961,1.595
9.64,0.8538,-0.1953,-1.1587,1.452
9.66,0.4127,-0.0673,-0.025,0.419
9.68,-0.8217,0.2595,0.6166,1.06
9.7,-1.6166,0.4497,1.0246,1.966
9.72,-2.1311,0.4191,1.2367,2.499
9.74,-2.2811,0.3019,0.8307,2.446
9.76,-1.9822,0.3881,0.332,2.047
9.78,-1.7434,0.426,-0.1374,1.8
9.8,-1.7708,0.2682,-0.3481,1.825
9.82,-1.2257,0.0088,0.1158,1.231
9.84,-0.3358,-0.0593,0.5321,0.632
9.86,0.2406,0.2329,0.8172,0.883
9.88,0.0698,0.2512,0.2717,0.377
9.9,-1.1059,0.2178,0.0933,1.131
9.92,-2.1362,0.2819,-0.4189,2.195
9.94,-2.6793,0.0734,0.3915,2.709
9.96,-2.9546,-0.4086,1.2379,3.229
9.98,-2.1623,-0.7462,1.5218,2.747
