time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.22,-0.1113,-0.2044,0.0662,0.242
6.24,-0.1001,-0.3123,-0.0599,0.333
6.26,-0.0698,-0.1963,-0.0227,0.21
6.28,0.0035,0.0813,-0.0436,0.092
6.3,0.0027,0.1817,-0.1595,0.242
6.32,-0.1588,0.1742,-0.103,0.257
6.34,-0.1435,-0.0138,-0.1153,0.185
6.36,-0.0638,-0.1218,-0.0711,0.155
6.38,-0.1045,-0.0363,-0.121,0.164
6.4,-0.1551,0.076,-0.0241,0.174
6.42,-0.2507,0.0751,0.0236,0.263
6.44,-0.2328,-0.1122,-0.11,0.281
6.46,-0.1789,-0.0281,-0.122,0.218
6.48,-0.1503,0.0266,-0.1778,0.234
6.5,-0.2127,0.0443,-0.0156,0.218
6.52,-0.2089,-0.0078,-0.0657,0.219
6.54,-0.1388,-0.2004,-0.1253,0.274
6.56,-0.0798,-0.354,0.232,0.431
6.58,-0.4401,-0.241,0.0389,0.503
6.6,-0.2864,-0.3326,-0.2106,0.487
6.62,0.0755,-0.3991,-0.1177,0.423
6.64,0.0208,0.0103,0.0425,0.048
6.66,-0.3943,0.3218,-0.1115,0.521
6.68,-0.5141,0.2333,-0.0645,0.568
6.7,-0.1652,0.1497,0.2368,0.325
6.72,-0.0986,0.2338,-0.1175,0.28
6.74,0.0986,0.3739,-0.2597,0.466
6.76,-0.3112,0.4491,0.0331,0.547
6.78,-0.1002,0.1862,0.368,0.424
6.8,-0.0207,-0.0791,0.3175,0.328
6.82,0.0715,-0.3329,0.265,0.432
6.84,0.1946,-0.4161,0.1421,0.481
6.86,0.0529,-0.3965,-0.1533,0.428
6.88,-0.0486,-0.3035,-0.0781,0.317
6.9,-0.0769,-0.0588,0.2847,0.301
6.92,-0.3144,0.2775,0.3992,0.579
6.94,-0.0797,0.1454,-0.115,0.202
6.96,0.1296,-0.1243,-0.5505,0.579
6.98,-0.0177,-0.1734,-0.2962,0.344
7.0,-0.2998,-0.0948,0.065,0.321
7.02,-0.2951,0.1065,0.2309,0.39
7.04,-0.1559,0.2074,-0.0026,0.26
7.06,-0.0183,0.1726,-0.2665,0.318
7.08,0.003,0.0388,-0.2599,0.263
7.1,-0.0751,-0.0118,0.0652,0.1
7.12,-0.2591,-0.0758,0.2921,0.398
7.14,-0.3342,-0.1262,0.2627,0.443
7.16,-0.1499,-0.0645,0.0876,0.185
7.18,-0.0449,0.0551,-0.1311,0.149
7.2,-0.0191,0.0337,0.0401,0.056
7.22,-0.1843,-0.0952,0.2693,0.34
7.24,-0.4194,-0.209,0.2561,0.534
7.26,-0.1667,-0.2358,-0.2318,0.37
7.28,0.2768,-0.0632,-0.6674,0.725
7.3,0.3389,0.073,-0.8456,0.914
7.32,0.3188,-0.0466,-0.5958,0.677
7.34,0.004,0.0479,0.2258,0.231
7.36,-0.4049,0.089,0.8543,0.95
7.38,-0.5293,0.0665,0.505,0.735
7.4,-0.4833,-0.0347,0.003,0.485
7.42,-0.3475,0.0347,-0.0049,0.349
7.44,-0.0384,0.1895,-0.2321,0.302
7.46,0.514,0.117,-0.4938,0.722
7.48,0.5144,0.1206,-0.182,0.559
7.5,-0.1595,-0.0799,0.1799,0.253
7.52,-0.6496,-0.1597,0.597,0.897
7.54,-0.4628,-0.1801,0.4724,0.685
7.56,0.0559,-0.2393,-0.1333,0.28
7.58,0.2569,-0.0468,-0.4669,0.535
7.6,0.07,0.298,-0.1884,0.359
7.62,-0.0847,0.5151,-0.2528,0.58
7.64,-0.0064,0.4464,-0.2813,0.528
7.66,-0.0991,0.1937,0.0741,0.23
7.68,-0.2997,0.0294,0.2425,0.387
7.7,-0.4672,-0.0589,0.2052,0.514
7.72,-0.4229,-0.0505,0.1537,0.453
7.74,-0.1677,-0.2252,0.1029,0.299
7.76,-0.0692,-0.4304,-0.0358,0.437
7.78,-0.02,-0.4174,-0.0295,0.419
7.8,-0.1008,-0.3423,0.0556,0.361
7.82,0.0365,-0.3232,0.0126,0.325
7.84,0.0781,-0.2771,-0.1707,0.335
7.86,-0.0481,-0.1196,-0.2034,0.241
7.88,-0.3224,0.0491,0.1234,0.349
7.9,-0.3424,0.145,0.2172,0.431
7.92,-0.1357,0.0685,0.0283,0.155
7.94,0.0157,-0.0613,0.002,0.063
7.96,-0.1537,0.0108,0.1349,0.205
7.98,-0.3304,0.1629,0.3059,0.479
8.0,-0.2876,0.2075,0.2763,0.45
8.02,-0.0873,0.2328,-0.166,0.299
8.04,0.1694,0.266,-0.4293,0.533
8.06,0.0897,0.2372,-0.2105,0.33
8.08,-0.1588,0.1069,0.0275,0.193
8.1,-0.2007,-0.0664,0.0475,0.217
8.12,-0.151,0.0366,-0.473,0.498
8.14,-0.0298,0.3459,-0.9482,1.01
8.16,-0.1019,0.5768,-0.5125,0.778
8.18,-0.353,0.3169,0.5154,0.7
8.2,-0.6409,-0.2959,0.8683,1.119
8.22,-0.6002,-0.704,0.6711,1.143
8.24,-0.0746,-0.8021,0.4222,0.91
