time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
8.68,-0.0873,0.0652,-0.0505,0.12
8.7,-0.0814,0.0133,-0.0207,0.085
8.72,-0.0741,-0.0858,-0.0052,0.114
8.74,-0.0939,-0.0528,0.027,0.111
8.76,-0.1456,-0.0246,0.0898,0.173
8.78,-0.1498,0.0088,0.0756,0.168
8.8,-0.1077,-0.005,-0.0086,0.108
8.82,-0.0512,-0.0205,-0.067,0.087
8.84,-0.0858,0.0177,-0.0317,0.093
8.86,-0.0585,0.0493,-0.0231,0.08
8.88,-0.1039,0.0302,-0.0027,0.108
8.9,-0.0902,-0.0034,-0.0033,0.09
8.92,-0.0885,0.0134,-0.0216,0.092
8.94,-0.0795,-0.004,0.0061,0.08
8.96,-0.1186,0.0493,0.0054,0.129
8.98,-0.1237,0.035,-0.0425,0.135
9.0,-0.1073,-0.0323,0.0179,0.114
9.02,-0.0674,-0.0015,-0.0137,0.069
9.04,-0.0572,0.0455,-0.0464,0.087
9.06,-0.0807,0.026,-0.0491,0.098
9.08,-0.1291,0.018,-0.0037,0.13
9.1,-0.1351,-0.0672,0.0328,0.154
9.12,-0.091,-0.0453,-0.0098,0.102
9.14,-0.0811,0.0427,0.0212,0.094
9.16,-0.1249,0.0429,0.0604,0.145
9.18,-0.1062,-0.0336,-0.0367,0.117
9.2,-0.0793,-0.0081,-0.0082,0.08
9.22,-0.0978,0.0396,-0.0138,0.106
9.24,-0.0931,-0.0255,0.0197,0.099
9.26,-0.0885,-0.0156,-0.0172,0.092
9.28,-0.1201,0.0561,0.0473,0.141
9.3,-0.0921,0.0458,0.029,0.107
9.32,-0.0921,-0.0127,-0.0296,0.098
9.34,-0.1035,-0.0556,0.0012,0.117
9.36,-0.1009,-0.023,-0.0396,0.111
9.38,-0.1002,0.0007,0.0162,0.102
9.4,-0.0806,0.033,-0.0271,0.091
9.42,-0.0754,-0.0112,-0.0179,0.078
9.44,-0.1013,0.0109,0.0018,0.102
9.46,-0.1277,0.0017,0.0253,0.13
9.48,-0.1176,0.0487,-0.0089,0.128
9.5,-0.0583,0.0215,-0.085,0.105
9.52,-0.0415,-0.0376,-0.037,0.067
9.54,-0.0934,-0.0175,0.0124,0.096
9.56,-0.1463,0.0113,0.0766,0.166
9.58,-0.1185,0.044,0.0459,0.134
9.6,-0.0584,-0.0405,0.0262,0.076
9.62,-0.0539,-0.0578,0.0248,0.083
9.64,-0.1059,-0.0984,0.1078,0.18
9.66,-0.1131,-0.0824,0.0735,0.158
9.68,-0.1266,-0.0035,0.0822,0.151
9.7,-0.0957,0.0085,0.0283,0.1
9.72,-0.1132,0.006,0.0465,0.123
9.74,-0.1019,0.0202,-0.0075,0.104
9.76,-0.1031,0.061,-0.0767,0.142
9.78,-0.0916,0.0943,-0.073,0.15
