time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.08,1.0013,0.8625,0.2485,1.345
7.1,0.9594,0.2196,0.1842,1.001
7.12,0.4409,-0.0826,0.1672,0.479
7.14,-0.0478,-0.2926,0.3479,0.457
7.16,-0.4296,-0.5583,0.8121,1.075
7.18,-0.5588,-0.7552,1.0018,1.373
7.2,-0.7056,-0.631,1.1476,1.488
7.22,-0.9757,-0.5588,0.9029,1.442
7.24,-1.3473,-0.2107,0.8524,1.608
7.26,-1.3005,-0.0411,0.9648,1.62
7.28,-1.1772,0.3196,1.0501,1.61
7.3,-1.0159,0.1829,0.9367,1.394
7.32,-1.3367,-0.1675,0.7792,1.556
7.34,-1.678,-0.4152,0.7684,1.892
7.36,-1.6974,-0.5056,0.9361,2.003
7.38,-1.5824,-0.5363,0.8987,1.897
7.4,-1.3652,-0.266,0.2233,1.409
7.42,-0.8646,0.1219,-0.7385,1.144
7.44,0.1311,0.2905,-0.2367,0.397
7.46,1.5842,0.0199,-0.571,1.684
7.48,2.9484,-0.5849,-0.7911,3.108
7.5,2.9239,-0.591,-0.2516,2.994
7.52,1.8143,-0.3445,0.6117,1.945
7.54,0.9128,-0.1778,1.4957,1.761
7.56,0.3979,-0.1392,0.8778,0.974
7.58,0.0847,0.9176,-1.1032,1.437
7.6,0.931,1.2744,-2.243,2.743
7.62,2.1872,1.0108,-3.2528,4.048
7.64,3.1292,0.535,-2.9669,4.345
7.66,1.9021,-0.2007,-2.458,3.114
7.68,-0.0669,-0.4499,-1.9852,2.037
7.7,-1.0403,-0.7021,-0.616,1.398
7.72,-1.7124,-0.8449,0.8275,2.081
7.74,-1.6988,-1.1025,1.0899,2.3
7.76,-0.5571,-1.0468,0.287,1.22
7.78,0.2492,-0.6686,0.1027,0.721
7.8,-0.0314,0.125,0.5644,0.579
7.82,-0.6329,0.7311,0.8528,1.289
7.84,-0.6902,0.8656,0.9212,1.44
7.86,-0.4145,0.7409,0.7409,1.127
7.88,-0.1761,0.5074,0.3772,0.656
7.9,-0.0929,0.104,0.1068,0.176
7.92,-0.025,-0.3551,0.5638,0.667
7.94,-0.0961,-0.5233,0.7256,0.9
7.96,-0.4266,-0.5618,1.0314,1.25
7.98,-0.9985,-0.3526,1.4023,1.757
8.0,-1.614,0.0871,0.9493,1.875
8.02,-1.7313,0.4893,0.6401,1.91
8.04,-1.3769,0.884,0.3144,1.666
8.06,-0.8054,1.0236,0.1476,1.311
8.08,-0.5361,0.7251,0.3638,0.972
8.1,-0.6168,0.0426,-0.0408,0.62
8.12,-0.6228,-0.2341,-0.7428,0.997
8.14,-0.0461,0.0234,-0.0942,0.107
8.16,0.3895,0.6765,0.3056,0.838
8.18,0.9299,0.5761,-0.0335,1.094
8.2,1.4626,0.1362,-0.0361,1.469
8.22,1.2649,0.0259,0.3059,1.302
8.24,0.2676,0.035,0.6206,0.677
8.26,0.0905,0.4448,-0.3816,0.593
8.28,1.9637,0.265,-0.8151,2.143
8.3,2.8644,-0.784,-1.6327,3.389
8.32,2.4272,-1.8804,-2.439,3.921
8.34,1.4839,-2.5811,-1.5657,3.364
8.36,0.1286,-1.9035,-2.1853,2.901
8.38,-1.3217,0.0837,-2.1057,2.488
8.4,-2.0198,1.6651,-0.7479,2.722
8.42,-0.8685,2.441,0.478,2.635
8.44,0.8122,2.1341,0.8654,2.442
8.46,1.457,1.4274,0.2543,2.056
8.48,1.6006,0.2434,-0.4126,1.671
8.5,1.076,-0.5779,-0.4556,1.304
8.52,0.5092,-0.814,-0.1131,0.967
8.54,0.454,-0.5929,0.593,0.954
8.56,0.0814,-0.263,0.9807,1.019
8.58,-0.4514,0.2001,0.8843,1.013
8.6,-0.967,0.2007,0.8304,1.29
8.62,-1.4692,-0.3564,0.7633,1.694
8.64,-1.5994,-0.7706,0.7237,1.917
8.66,-1.8608,-0.9303,0.7809,2.222
8.68,-1.9803,-0.6697,1.0526,2.341
8.7,-1.9441,-0.3335,1.0219,2.222
8.72,-1.5244,-0.1908,0.978,1.821
8.74,-1.4423,-0.0381,0.5885,1.558
8.76,-1.4922,-0.0548,0.3171,1.527
8.78,-1.4874,-0.0752,0.1116,1.493
8.8,-1.4652,0.0464,-0.4413,1.531
8.82,-0.6687,0.1574,-0.2096,0.718
8.84,0.9962,0.0895,-0.42,1.085
8.86,2.81,-0.2158,-0.6682,2.896
8.88,3.3216,-0.0213,-0.8154,3.42
8.9,2.6603,0.1693,-0.3835,2.693
8.92,1.8126,0.5201,-0.022,1.886
8.94,1.5432,-0.0044,-0.1192,1.548
8.96,2.9341,0.2879,-1.3062,3.225
8.98,3.7076,-0.1896,-1.3989,3.967
9.0,2.7701,0.1641,-1.2278,3.034
9.02,0.3428,0.4055,-0.5638,0.774
9.04,-1.8868,0.037,-1.0123,2.142
9.06,-3.1601,-0.2192,-0.907,3.295
9.08,-3.4334,-0.9188,-0.5767,3.601
9.1,-2.5079,-1.2535,0.0645,2.804
9.12,-0.59,-0.8282,0.8049,1.297
9.14,0.9543,-0.3974,0.3595,1.095
9.16,1.5765,-0.0485,0.3161,1.609
9.18,1.2142,0.4757,0.8037,1.532
9.2,0.4101,0.6056,1.1164,1.335
9.22,-0.3521,0.3859,0.6932,0.868
9.24,-0.6784,0.3032,0.5201,0.907
9.26,-1.0683,0.0859,0.2376,1.098
9.28,-1.2528,0.1551,0.3436,1.308
9.3,-1.237,0.2883,0.6004,1.405
9.32,-1.112,0.3473,1.0091,1.541
9.34,-0.8936,0.1226,1.356,1.629
9.36,-0.5072,-0.1578,1.4881,1.58
9.38,-0.305,-0.2143,1.0604,1.124
9.4,-0.1982,-0.0982,0.6706,0.706
9.42,-0.5063,0.2067,0.2753,0.612
9.44,-0.4521,0.2825,0.1931,0.567
9.46,-0.6668,0.2188,0.3622,0.79
9.48,-1.0246,0.0839,0.24,1.056
9.5,-1.2869,-0.0781,-0.257,1.315
9.52,-0.4142,-0.0659,-0.2873,0.508
9.54,0.3419,0.4025,0.0183,0.528
9.56,0.8741,0.5891,-0.0841,1.057
9.58,1.6099,0.0627,-0.2235,1.627
9.6,1.4292,-0.5454,-0.0541,1.531
9.62,1.2128,-0.2413,-1.4134,1.878
9.64,3.2983,0.3075,-0.4636,3.345
9.66,3.5909,0.0808,0.271,3.602
9.68,3.0483,-0.5745,-0.6304,3.165
9.7,0.7394,-1.0626,-1.424,1.924
9.72,0.9594,-1.1634,-1.6822,2.259
9.74,0.5143,-0.7798,-2.0889,2.288
9.76,-0.2068,0.4832,-1.6602,1.741
9.78,-1.0603,1.641,-0.8953,2.149
9.8,-1.7259,1.7621,-0.4189,2.502
9.82,-1.9701,1.3241,0.0139,2.374
9.84,-1.1808,0.5592,0.6629,1.465
9.86,-0.271,-0.108,0.9129,0.958
9.88,-0.059,-0.6951,1.0407,1.253
9.9,-0.0077,-0.9324,0.7873,1.22
9.92,-0.1288,-0.9914,0.5788,1.155
9.94,-0.1697,-0.7055,0.7653,1.055
9.96,-0.4217,-0.4058,0.7918,0.985
9.98,-0.9188,-0.1781,0.6036,1.114
